"Country or Area","Year","Value","Value Footnotes"
"Bulgaria","1974","2842.2312212192",""
"Bulgaria","1973","2683.10967899541",""
"Bulgaria","1972","2486.06608987664",""
"Bulgaria","1971","2292.65398332669",""
"Cambodia","2013","220.776991761284",""
"Cambodia","2012","206.509394559357",""
"Cambodia","2011","164.529823308949",""
"Cambodia","2010","143.766326876868",""
"Cambodia","2009","127.47151032954",""
"Cambodia","2008","114.183925831404",""
"Cambodia","2007","100.22798954016",""
"Cambodia","2006","80.4414817794129",""
"Cambodia","2005","66.5162268812944",""
"Cambodia","2004","55.5202452896639",""
"Cambodia","2003","51.3129885343375",""
"Cambodia","2002","50.1498819112215",""
"Cambodia","2001","36.3888127776304",""
"Cambodia","2000","32.6285538377287",""
"Cambodia","1999","30.0964780749253",""
"Cambodia","1998","26.5429507463337",""
"Cambodia","1997","24.1649574074987",""
"Cambodia","1996","19.9597864738334",""
"Cambodia","1995","13.4649167386588",""
"Cameroon","2013","278.058342367078",""
"Cameroon","2012","260.763319982448",""
"Cameroon","2011","253.751764105087",""
"Cameroon","2010","258.320930464318",""
"Cameroon","2009","261.176829017398",""
"Cameroon","2008","262.794591306123",""
"Cameroon","2007","249.133823598786",""
"Cameroon","2006","240.736342406769",""
"Cameroon","2005","182.37988538533",""
"Cameroon","2004","187.914856005148",""
"Cameroon","2003","163.079545823465",""
"Cameroon","2002","151.137398317488",""
"Cameroon","2001","160.923690976603",""
"Cameroon","2000","170.708751469844",""
"Cameroon","1999","172.808880404072",""
"Cameroon","1998","168.049651093448",""
"Cameroon","1997","171.040562242143",""
"Cameroon","1996","161.623882785387",""
"Cameroon","1995","156.28617527814",""
"Cameroon","1994","163.359335247829",""
"Cameroon","1993","186.573114335832",""
"Cameroon","1992","184.421984382115",""
"Cameroon","1991","187.766822567834",""
"Cameroon","1990","194.277568711917",""
"Cameroon","1989","205.087063853938",""
"Cameroon","1988","204.302507019546",""
"Cameroon","1987","201.96681960728",""
"Cameroon","1986","202.495772071432",""
"Cameroon","1985","217.029065711546",""
"Cameroon","1984","198.296477362873",""
"Cameroon","1983","206.743629200184",""
"Cameroon","1982","213.80417646998",""
"Cameroon","1981","191.606567268903",""
"Cameroon","1980","150.692092057418",""
"Cameroon","1979","149.533080937172",""
"Cameroon","1978","150.135769022113",""
"Cameroon","1977","149.367843045296",""
"Cameroon","1976","159.809033230731",""
"Cameroon","1975","168.341990306189",""
"Cameroon","1974","163.22022751492",""
"Cameroon","1973","147.245981576648",""
"Cameroon","1972","149.697787079848",""
"Cameroon","1971","146.643033009649",""
"Canada","2013","15519.3359650506",""
"Canada","2012","15322.658525353",""
"Canada","2011","15738.8248709045",""
"Canada","2010","15341.5026151532",""
"Canada","2009","15537.5915319149",""
"Canada","2008","16459.6864690137",""
"Canada","2007","16771.0778252738",""
"Canada","2006","16560.9959071866",""
"Canada","2005","17012.7816291161",""
"Canada","2004","17235.4117830911",""
"Canada","2003","17191.1541861346",""
"Canada","2002","16959.6007907659",""
"Canada","2001","16807.1449943536",""
"Canada","2000","16990.5783936795",""
"Canada","1999","16625.386895394",""
"Canada","1998","16385.4019617891",""
"Canada","1997","16608.5529826059",""
"Canada","1996","16572.6832457645",""
"Canada","1995","16503.270423111",""
"Canada","1994","16325.6572757551",""
"Canada","1993","16235.9915112364",""
"Canada","1992","16080.3464368729",""
"Canada","1991","16104.4697295674",""
"Canada","1990","16109.2799827282",""
"Canada","1989","16402.5713137806",""
"Canada","1988","16326.4175497304",""
"Canada","1987","15736.7608286252",""
"Canada","1986","15302.587391238",""
"Canada","1985","14800.0539665407",""
"Canada","1984","14290.4054159209",""
"Canada","1983","13409.7265870522",""
"Canada","1982","12937.2668835807",""
"Canada","1981","13196.8273092369",""
"Canada","1980","12763.7132517383",""
"Canada","1979","12384.1496066236",""
"Canada","1978","12231.8605425196",""
"Canada","1977","11762.4810892587",""
"Canada","1976","11043.8387617995",""
"Canada","1975","10436.9425653841",""
"Canada","1974","10820.6752700997",""
"Canada","1973","10297.9479832457",""
"Canada","1972","9903.77623412887",""
"Canada","1971","9300.71721488982",""
"Canada","1970","8962.20221346839",""
"Canada","1969","8532.90850294845",""
"Canada","1968","8030.41843424605",""
"Canada","1967","7630.16852831668",""
"Canada","1966","7359.08818834797",""
"Canada","1965","6909.89938001829",""
"Canada","1964","6468.92626131953",""
"Canada","1963","5966.04091963721",""
"Canada","1962","5791.12495970775",""
"Canada","1961","5605.11192600296",""
"Canada","1960","5630.62981318508",""
"Chile","2013","3878.90576793714",""
"Chile","2012","3810.11818371024",""
"Chile","2011","3590.30899109108",""
"Chile","2010","3316.18224056729",""
"Chile","2009","3307.55449939652",""
"Chile","2008","3350.7870387614",""
"Chile","2007","3353.15571849358",""
"Chile","2006","3237.21624833044",""
"Chile","2005","3112.21563897056",""
"Chile","2004","3084.0591338505",""
"Chile","2003","2919.97059240138",""
"Chile","2002","2752.41090866936",""
"Chile","2001","2655.67716674986",""
"Chile","2000","2527.62174096152",""
"Chile","1999","2422.08462690525",""
"Chile","1998","2204.80506314015",""
"Chile","1997","2096.60499093125",""
"Chile","1996","1952.13677113536",""
"Chile","1995","1768.35456932253",""
"Chile","1994","1608.95064404852",""
"Chile","1993","1533.02102466159",""
"Chile","1992","1473.50817892492",""
"Chile","1991","1327.8364757249",""
"Chile","1990","1250.19005110796",""
"Chile","1989","1220.94682202277",""
"Chile","1988","1133.09408526303",""
"Chile","1987","1065.84151829688",""
"Chile","1986","1039.96983794887",""
"Chile","1985","1000.28277478706",""
"Chile","1984","979.582359699656",""
"Chile","1983","919.259717441331",""
"Chile","1982","900.758786201388",""
"Chile","1981","933.731877641389",""
"Chile","1980","917.632900553126",""
"Chile","1979","891.040973250885",""
"Chile","1978","847.917486599851",""
"Chile","1977","806.880266450084",""
"Chile","1976","781.256126445392",""
"Chile","1975","743.240066061519",""
"Chile","1974","814.133569392088",""
"Chile","1973","771.260953169491",""
"Chile","1972","802.697871580038",""
"Chile","1971","776.978762888439",""
"China","2013","3762.07694234481",""
"China","2012","3474.98361954401",""
"China","2011","3298.00391331196",""
"China","2010","2943.58995443689",""
"China","2009","2632.6630410288",""
"China","2008","2457.54177502821",""
"China","2007","2330.25946877004",""
"China","2006","2041.96503485835",""
"China","2005","1783.86770165373",""
"China","2004","1586.8665007812",""
"China","2003","1380.29105867743",""
"China","2002","1195.53811308966",""
"China","2001","1077.13802728309",""
"China","2000","993.430457492011",""
"China","1999","913.963447975829",""
"China","1998","870.617222318398",""
"China","1997","852.740686543503",""
"China","1996","821.080859102296",""
"China","1995","770.280241190849",""
"China","1994","727.107359659684",""
"China","1993","662.63704558569",""
"China","1992","604.693683099136",""
"China","1991","548.953753106589",""
"China","1990","510.619854913516",""
"China","1989","487.373173021052",""
"China","1988","461.797518222997",""
"China","1987","426.554493166734",""
"China","1986","391.351624968363",""
"China","1985","362.812071852641",""
"China","1984","336.411641308803",""
"China","1983","317.020257790894",""
"China","1982","299.197921933712",""
"China","1981","285.817775698396",""
"China","1980","281.624687256366",""
"China","1979","267.374265354668",""
"China","1978","246.555772277797",""
"China","1977","220.657053065594",""
"China","1976","204.030364731354",""
"China","1975","199.039715406566",""
"China","1974","174.233353695785",""
"China","1973","175.933736988911",""
"China","1972","163.911928819183",""
"China","1971","151.989347346645",""
"Colombia","2013","1177.10643213986",""
"Colombia","2012","1149.95369767781",""
"Colombia","2011","1121.39593710753",""
"Colombia","2010","1077.98447501128",""
"Colombia","2009","1049.97600419726",""
"Colombia","2008","974.217879695316",""
"Colombia","2007","974.385215954507",""
"Colombia","2006","947.126618861539",""
"Colombia","2005","895.816801675272",""
"Colombia","2004","898.344231812462",""
"Colombia","2003","862.518343371691",""
"Colombia","2002","858.62062686498",""
"Colombia","2001","850.425172331374",""
"Colombia","2000","829.398921031476",""
"Colombia","1999","810.687707328905",""
"Colombia","1998","874.444318901595",""
"Colombia","1997","895.863205898532",""
"Colombia","1996","887.801637045245",""
"Colombia","1995","895.385340198355",""
"Colombia","1994","883.972613278697",""
"Colombia","1993","846.190251351216",""
"Colombia","1992","753.824319084034",""
"Colombia","1991","842.288676759047",""
"Colombia","1990","841.864142583751",""
"Colombia","1989","821.93185540447",""
"Colombia","1988","776.484795560393",""
"Colombia","1987","757.695612895378",""
"Colombia","1986","781.281082470418",""
"Colombia","1985","729.370212248376",""
"Colombia","1984","696.176043280542",""
"Colombia","1983","642.299266994656",""
"Colombia","1982","638.333246403248",""
"Colombia","1981","614.603998908232",""
"Colombia","1980","618.03514000066",""
"Colombia","1979","589.374079564025",""
"Colombia","1978","551.690631243356",""
"Colombia","1977","498.241197378557",""
"Colombia","1976","456.178653966535",""
"Colombia","1975","441.65341888177",""
"Colombia","1974","459.269245541829",""
"Colombia","1973","420.832452463103",""
"Colombia","1972","389.470632294231",""
"Colombia","1971","403.635452132736",""
"Congo, Dem. Rep.","2013","110.043903024031",""
"Congo, Dem. Rep.","2012","104.750014084275",""
"Congo, Dem. Rep.","2011","105.908032055751",""
"Congo, Dem. Rep.","2010","102.473945805917",""
"Congo, Dem. Rep.","2009","104.455945928001",""
"Congo, Dem. Rep.","2008","98.9171884518696",""
"Congo, Dem. Rep.","2007","102.816292337872",""
"Congo, Dem. Rep.","2006","99.4012447425062",""
"Congo, Dem. Rep.","2005","87.3781519604655",""
"Congo, Dem. Rep.","2004","86.1642731072374",""
"Congo, Dem. Rep.","2003","88.1902143727503",""
"Congo, Dem. Rep.","2002","87.794319666318",""
"Congo, Dem. Rep.","2001","93.5711257342538",""
"Congo, Dem. Rep.","2000","94.6748488157756",""
"Congo, Dem. Rep.","1999","93.7842540682981",""
"Congo, Dem. Rep.","1998","91.767540311614",""
"Congo, Dem. Rep.","1997","93.8320265785443",""
"Congo, Dem. Rep.","1996","103.235470574701",""
"Congo, Dem. Rep.","1995","107.316536608285",""
"Congo, Dem. Rep.","1994","99.9411552947577",""
"Congo, Dem. Rep.","1993","101.284612941818",""
"Congo, Dem. Rep.","1992","113.858214763006",""
"Congo, Dem. Rep.","1991","124.100748104978",""
"Congo, Dem. Rep.","1990","129.566741401602",""
"Congo, Dem. Rep.","1989","167.994271608589",""
"Congo, Dem. Rep.","1988","144.790060225078",""
"Congo, Dem. Rep.","1987","144.948822000797",""
"Congo, Dem. Rep.","1986","149.955709058418",""
"Congo, Dem. Rep.","1985","147.63721264811",""
"Congo, Dem. Rep.","1984","141.003914297437",""
"Congo, Dem. Rep.","1983","137.829836359673",""
"Congo, Dem. Rep.","1982","130.239950075527",""
"Congo, Dem. Rep.","1981","135.60502559323",""
"Congo, Dem. Rep.","1980","150.925316743032",""
"Congo, Dem. Rep.","1979","142.965798200112",""
"Congo, Dem. Rep.","1978","148.428059468866",""
"Congo, Dem. Rep.","1977","158.398570650898",""
"Congo, Dem. Rep.","1976","161.864200138695",""
"Congo, Dem. Rep.","1975","167.232294608287",""
"Congo, Dem. Rep.","1974","169.284024170276",""
"Congo, Dem. Rep.","1973","167.353569315082",""
"Congo, Dem. Rep.","1972","158.799329349809",""
"Congo, Dem. Rep.","1971","162.280892224917",""
"Congo, Rep.","2013","233.937611478782",""
"Congo, Rep.","2012","222.108782909196",""
"Congo, Rep.","2011","148.895195257377",""
"Congo, Rep.","2010","147.316406620827",""
"Congo, Rep.","2009","151.868514265263",""
"Congo, Rep.","2008","141.672956719825",""
"Congo, Rep.","2007","130.797582666898",""
"Congo, Rep.","2006","130.666551998213",""
"Congo, Rep.","2005","121.321600440298",""
"Congo, Rep.","2004","108.421985399954",""
"Congo, Rep.","2003","117.362295906667",""
"Congo, Rep.","2002","117.290635448116",""
"Congo, Rep.","2001","105.845597969523",""
"Congo, Rep.","2000","96.1640822971573",""
"Congo, Rep.","1999","69.5917405487985",""
"Congo, Rep.","1998","110.734433430827",""
"Congo, Rep.","1997","128.75664923696",""
"Congo, Rep.","1996","153.796465757217",""
"Congo, Rep.","1995","150.6645593227",""
"Congo, Rep.","1994","143.398174465766",""
"Congo, Rep.","1993","159.221727296183",""
